customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,churn
C002499,2,85.5,245.8,Month-to-month,Electronic check,No
C002500,67,20.45,1478.19,Two year,Electronic check,Yes
C002501,51,69.16,3535.68,Two year,Mailed check,Yes
C002502,7,92.7,682.17,Month-to-month,Electronic check,No
C002503,54,37.2,2062.85,One year,Electronic check,No
C002504,7,63.27,376.66,Two year,Electronic check,No
C002505,3,72.32,263.37,One year,Bank transfer,No
C002506,8,93.03,722.92,Month-to-month,Bank transfer,No
C002507,33,116.37,3954.75,One year,Credit card,No
C002508,45,104.52,4693.99,One year,Electronic check,Yes
C002509,29,81.39,2405.72,One year,Bank transfer,No
C002510,8,77.53,611.32,Month-to-month,Mailed check,No
C002511,14,79.53,1223.25,Month-to-month,Electronic check,No
C002512,62,73.61,4538.2,Two year,Bank transfer,No
C002513,70,24.06,1742.45,Month-to-month,Credit card,No
C002514,55,89.23,4938.98,Two year,Electronic check,Yes
C002515,7,91.07,657.71,Month-to-month,Credit card,No
C002516,59,70.27,4157.38,Two year,Bank transfer,No
C002517,50,106.78,5305.65,Month-to-month,Bank transfer,No
C002518,38,86.59,3161.12,Two year,Credit card,Yes
C002519,10,54.99,603.62,Two year,Bank transfer,No
C002520,72,20.01,1416.28,Month-to-month,Bank transfer,Yes
C002521,32,24.03,827.44,Month-to-month,Electronic check,No
C002522,3,53.88,179.22,Two year,Mailed check,Yes
C002523,15,65.13,1036.96,One year,Credit card,No
C002524,29,35.02,1055.67,One year,Credit card,No
C002525,4,37.31,26.01,Month-to-month,Bank transfer,Yes
C002526,23,41.48,984.78,Two year,Credit card,No
C002527,34,97.61,3301.56,One year,Bank transfer,No
C002528,69,96.67,6728.48,Month-to-month,Bank transfer,Yes
C002529,6,57.06,371.92,Month-to-month,Electronic check,Yes
C002530,42,35.58,1524.51,Month-to-month,Mailed check,No
C002531,66,29.31,1920.85,Two year,Mailed check,No
C002532,58,26.89,1513.99,Two year,Mailed check,No
C002533,67,57.91,3858.33,Month-to-month,Bank transfer,Yes
C002534,12,22.65,181.81,Month-to-month,Credit card,No
C002535,58,52.03,2988.22,Month-to-month,Credit card,Yes
C002536,71,116.08,8168.47,Month-to-month,Credit card,Yes
C002537,23,69.77,1532.82,Two year,Credit card,No
C002538,36,101.91,3674.58,One year,Credit card,No
C002539,38,31.19,1211.92,Month-to-month,Bank transfer,No
C002540,36,45.34,1630.65,Month-to-month,Electronic check,Yes
C002541,21,114.55,2380.61,Month-to-month,Credit card,No
C002542,70,57.12,3951.03,One year,Electronic check,Yes
C002543,69,84.14,5789.8,Month-to-month,Bank transfer,Yes
C002544,27,117.56,3133.01,Month-to-month,Electronic check,No
C002545,58,74.18,4299.3,Two year,Mailed check,No
C002546,29,49.15,1349.27,One year,Electronic check,No
C002547,58,72.26,4226.15,Two year,Bank transfer,No
C002548,42,23.57,961.59,Month-to-month,Credit card,Yes
C002549,34,29.46,1020.45,Month-to-month,Electronic check,No
C002550,9,18.73,212.93,Two year,Electronic check,No
C002551,47,108.19,5101.32,Two year,Credit card,No
C002552,23,86.47,2028.77,One year,Electronic check,No
C002553,15,48.43,623.12,One year,Bank transfer,No
C002554,14,40.56,543.2,Month-to-month,Credit card,Yes
C002555,71,87.67,6279.72,One year,Bank transfer,No
C002556,7,111.79,807.99,Month-to-month,Electronic check,No
C002557,58,48.51,2906.0,Month-to-month,Bank transfer,No
C002558,63,50.8,3285.62,Month-to-month,Credit card,No
C002559,2,105.13,225.24,Month-to-month,Electronic check,Yes
C002560,43,109.12,4679.56,Month-to-month,Bank transfer,No
C002561,42,111.23,4623.74,Month-to-month,Electronic check,Yes
C002562,26,47.9,1221.61,Month-to-month,Credit card,No
C002563,48,30.27,1432.55,Two year,Electronic check,Yes
C002564,29,62.88,1793.86,Two year,Electronic check,Yes
C002565,32,48.17,1495.52,Month-to-month,Electronic check,No
C002566,31,108.15,3372.73,Month-to-month,Credit card,No
C002567,58,21.74,1345.75,Two year,Bank transfer,No
C002568,46,82.66,3849.02,Month-to-month,Electronic check,Yes
C002569,27,110.43,2965.49,One year,Electronic check,No
C002570,67,117.62,7931.24,Month-to-month,Credit card,No
C002571,58,84.31,4907.31,One year,Electronic check,Yes
C002572,68,114.89,7810.48,Month-to-month,Bank transfer,Yes
C002573,53,25.72,1358.0,One year,Bank transfer,No
C002574,28,54.65,1520.2,Month-to-month,Bank transfer,No
C002575,56,18.89,1090.39,Month-to-month,Bank transfer,No
C002576,24,118.08,2840.9,Month-to-month,Credit card,Yes
C002577,19,110.08,2055.1,Month-to-month,Electronic check,Yes
C002578,32,20.86,628.68,Two year,Mailed check,Yes
C002579,70,19.85,1404.8,Month-to-month,Electronic check,No
C002580,41,55.43,2294.06,Month-to-month,Mailed check,No
C002581,28,44.37,1226.7,One year,Bank transfer,Yes
C002582,33,104.39,3388.27,Month-to-month,Bank transfer,No
C002583,21,34.37,784.32,Two year,Credit card,No
C002584,48,98.65,4787.13,Two year,Credit card,Yes
C002585,25,74.55,1764.38,Month-to-month,Electronic check,Yes
C002586,40,56.49,2326.58,One year,Bank transfer,No
C002587,26,32.86,843.91,One year,Bank transfer,No
C002588,23,119.76,2763.98,Month-to-month,Credit card,Yes
C002589,70,81.03,5729.01,One year,Electronic check,No
C002590,25,62.82,1653.13,Month-to-month,Bank transfer,No
C002591,5,55.86,329.44,Month-to-month,Mailed check,No
C002592,27,110.38,2992.31,One year,Electronic check,No
C002593,38,101.76,3798.1,One year,Bank transfer,Yes
C002594,6,100.74,503.13,One year,Electronic check,No
C002595,22,80.85,1822.61,Month-to-month,Electronic check,No
C002596,12,108.57,1369.94,One year,Bank transfer,No
C002597,36,48.53,1706.35,Month-to-month,Electronic check,No
C002598,52,89.78,4655.07,One year,Electronic check,No
C002599,70,59.25,4119.64,Month-to-month,Bank transfer,Yes
C002600,28,79.2,2188.4,Month-to-month,Bank transfer,No
C002601,63,119.81,7601.78,Month-to-month,Bank transfer,No
C002602,15,118.42,1787.22,Month-to-month,Credit card,No
C002603,56,70.29,3924.78,Month-to-month,Mailed check,No
C002604,41,76.53,3270.61,Month-to-month,Electronic check,Yes
C002605,55,109.53,5952.43,Month-to-month,Electronic check,Yes
C002606,55,118.53,6546.55,Month-to-month,Mailed check,Yes
C002607,38,97.42,3649.51,Month-to-month,Mailed check,No
C002608,18,24.65,435.83,One year,Credit card,Yes
C002609,38,50.91,1942.01,Two year,Mailed check,Yes
C002610,60,109.45,6609.23,Two year,Mailed check,No
C002611,70,96.37,6732.84,Two year,Credit card,No
C002612,67,93.71,6260.22,Two year,Credit card,No
C002613,13,86.13,1105.74,Month-to-month,Bank transfer,Yes
C002614,43,60.36,2541.48,Month-to-month,Mailed check,No
C002615,7,59.13,445.53,Month-to-month,Electronic check,No
C002616,48,100.51,4838.55,Month-to-month,Bank transfer,No
C002617,72,47.97,3475.6,Two year,Electronic check,No
C002618,3,87.85,260.07,Two year,Mailed check,No
C002619,47,92.07,4317.65,One year,Credit card,Yes
C002620,69,104.14,7244.44,Two year,Mailed check,No
C002621,61,50.63,3139.52,One year,Electronic check,No
C002622,28,93.67,2693.5,Month-to-month,Electronic check,No
C002623,7,28.86,220.65,Month-to-month,Credit card,Yes
C002624,67,32.08,2216.99,Two year,Electronic check,Yes
C002625,67,60.57,4037.39,One year,Mailed check,No
C002626,42,23.63,982.42,Month-to-month,Bank transfer,Yes
C002627,71,114.67,8201.33,Month-to-month,Electronic check,No
C002628,0,109.99,,One year,Bank transfer,Yes
C002629,45,22.99,1020.03,Two year,Electronic check,Yes
C002630,2,103.51,154.71,Month-to-month,Bank transfer,Yes
C002631,68,69.91,4743.68,Two year,Electronic check,Yes
C002632,49,89.6,4356.16,Month-to-month,Electronic check,No
C002633,66,108.47,7245.25,Two year,Electronic check,Yes
C002634,41,76.85,3188.85,One year,Credit card,No
C002635,6,29.87,140.92,One year,Mailed check,No
C002636,1,18.26,0.0,Two year,Credit card,Yes
C002637,24,68.69,1609.64,Two year,Bank transfer,No
C002638,54,114.82,6172.34,Month-to-month,Credit card,No
C002639,11,76.41,832.17,Two year,Mailed check,Yes
C002640,62,56.04,3530.21,Month-to-month,Mailed check,Yes
C002641,17,21.15,311.22,Month-to-month,Bank transfer,No
C002642,36,111.33,4122.36,One year,Electronic check,Yes
C002643,14,51.37,672.01,Month-to-month,Credit card,No
C002644,34,89.89,2985.81,Month-to-month,Credit card,No
C002645,33,88.81,3015.15,Month-to-month,Electronic check,Yes
C002646,0,43.9,,Month-to-month,Credit card,Yes
C002647,41,24.51,995.79,Month-to-month,Electronic check,Yes
C002648,57,57.27,3283.46,One year,Bank transfer,No
C002649,68,50.35,3444.13,Month-to-month,Credit card,No
C002650,24,89.43,2153.16,One year,Electronic check,Yes
C002651,64,101.62,6438.86,Month-to-month,Electronic check,No
C002652,64,40.69,2480.06,Month-to-month,Bank transfer,Yes
C002653,72,71.88,5133.12,Month-to-month,Mailed check,No
C002654,27,22.14,688.59,Month-to-month,Mailed check,No
C002655,62,39.85,2563.47,Two year,Bank transfer,No
C002656,41,95.7,3910.61,Two year,Electronic check,No
C002657,4,98.93,347.82,Month-to-month,Electronic check,Yes
C002658,19,97.19,1860.52,Month-to-month,Credit card,No
C002659,49,32.52,1615.43,One year,Bank transfer,No
C002660,11,74.21,846.35,Month-to-month,Bank transfer,No
C002661,31,61.12,1768.37,Month-to-month,Electronic check,No
C002662,56,119.13,6829.17,Month-to-month,Credit card,Yes
C002663,10,84.72,903.82,One year,Electronic check,Yes
C002664,36,113.39,4072.15,Month-to-month,Electronic check,No
C002665,15,32.83,456.53,Two year,Electronic check,Yes
C002666,39,63.99,2544.98,Month-to-month,Bank transfer,No
C002667,17,96.7,1668.67,Month-to-month,Electronic check,No
C002668,70,55.52,3891.01,Two year,Electronic check,No
C002669,5,82.52,435.52,Month-to-month,Mailed check,Yes
C002670,70,70.19,4907.66,Month-to-month,Bank transfer,Yes
C002671,57,119.18,6813.35,Month-to-month,Electronic check,No
C002672,62,35.73,2251.58,One year,Bank transfer,No
C002673,62,113.41,7048.59,One year,Mailed check,No
C002674,13,58.96,781.03,Month-to-month,Electronic check,No
C002675,67,65.74,4474.22,Month-to-month,Electronic check,No
C002676,43,71.92,3012.7,Month-to-month,Credit card,Yes
C002677,70,45.07,3115.01,Month-to-month,Bank transfer,No
C002678,64,116.29,7443.89,Month-to-month,Electronic check,Yes
C002679,42,110.97,4624.25,Month-to-month,Electronic check,Yes
C002680,27,117.24,3145.68,Month-to-month,Electronic check,Yes
C002681,8,119.69,1021.91,One year,Mailed check,No
C002682,7,86.32,596.79,One year,Bank transfer,No
C002683,28,64.07,1702.5,One year,Electronic check,Yes
C002684,59,104.77,6160.26,One year,Credit card,No
C002685,36,20.43,738.39,Month-to-month,Electronic check,No
C002686,35,103.11,3610.83,One year,Electronic check,No
C002687,17,68.72,1196.04,Month-to-month,Electronic check,Yes
C002688,41,86.67,3577.19,One year,Electronic check,No
C002689,46,56.15,2575.96,Month-to-month,Credit card,No
C002690,71,55.6,3887.95,One year,Mailed check,No
C002691,53,21.24,1103.66,Two year,Credit card,No
C002692,44,61.23,2662.98,Month-to-month,Electronic check,Yes
C002693,66,59.65,3922.64,Month-to-month,Electronic check,No
C002694,31,40.93,1303.39,Two year,Mailed check,No
C002695,68,43.23,2959.85,Month-to-month,Mailed check,No
C002696,27,77.58,2135.86,Month-to-month,Electronic check,No
C002697,9,50.41,434.49,Month-to-month,Electronic check,No
C002698,30,102.69,3156.12,Month-to-month,Credit card,Yes
C002699,9,29.36,297.88,Month-to-month,Bank transfer,Yes
C002700,8,76.92,620.97,Two year,Electronic check,No
C002701,64,34.32,2226.65,One year,Bank transfer,No
C002702,58,71.88,4135.25,Month-to-month,Electronic check,No
C002703,16,74.36,1084.32,One year,Credit card,No
C002704,61,83.51,5063.78,Two year,Credit card,No
C002705,5,61.6,345.37,Month-to-month,Electronic check,No
C002706,20,69.97,1403.41,One year,Credit card,No
C002707,51,36.46,1852.62,Month-to-month,Electronic check,No
C002708,22,65.23,1392.67,Month-to-month,Electronic check,No
C002709,53,56.05,2872.86,One year,Bank transfer,No
C002710,63,85.95,5486.09,One year,Bank transfer,No
C002711,4,62.35,239.01,Two year,Electronic check,No
C002712,1,97.49,76.01,Month-to-month,Electronic check,Yes
C002713,68,61.45,4145.02,Month-to-month,Electronic check,Yes
C002714,37,42.05,1618.58,Month-to-month,Electronic check,No
C002715,36,45.92,1697.19,Month-to-month,Electronic check,No
C002716,33,22.62,698.1,Month-to-month,Electronic check,No
C002717,31,73.07,2323.4,Month-to-month,Credit card,No
C002718,50,102.75,5130.25,One year,Credit card,No
C002719,42,96.45,4020.37,Month-to-month,Credit card,No
C002720,11,62.65,674.47,Month-to-month,Electronic check,Yes
C002721,45,38.0,1670.84,Month-to-month,Electronic check,No
C002722,48,106.08,5025.8,One year,Mailed check,Yes
C002723,8,23.79,229.13,Month-to-month,Bank transfer,No
C002724,27,58.72,1574.4,Month-to-month,Bank transfer,Yes
C002725,57,105.37,6036.95,Month-to-month,Electronic check,No
C002726,45,58.1,2628.86,Month-to-month,Credit card,No
C002727,9,30.02,297.61,Month-to-month,Mailed check,No
C002728,2,45.13,0.0,Two year,Electronic check,Yes
C002729,42,79.2,3283.06,Month-to-month,Mailed check,Yes
C002730,33,33.51,1134.3,Month-to-month,Electronic check,Yes
C002731,70,84.8,5872.26,Month-to-month,Electronic check,No
C002732,38,62.69,2400.87,Month-to-month,Credit card,No
C002733,67,52.11,3421.83,Two year,Mailed check,No
C002734,15,42.57,639.37,One year,Electronic check,No
C002735,32,101.98,3343.86,Month-to-month,Electronic check,Yes
C002736,10,58.46,623.33,One year,Electronic check,No
C002737,41,93.32,3733.58,Month-to-month,Credit card,Yes
C002738,13,62.92,860.38,Month-to-month,Credit card,No
C002739,35,27.37,1049.06,Month-to-month,Mailed check,No
C002740,25,62.93,1713.1,Two year,Credit card,No
C002741,13,69.78,930.89,One year,Electronic check,No
C002742,7,64.7,384.68,Month-to-month,Credit card,No
C002743,37,101.26,3768.35,One year,Mailed check,No
C002744,69,110.91,7732.59,Month-to-month,Credit card,Yes
C002745,14,98.25,1366.15,Month-to-month,Credit card,Yes
C002746,29,77.44,2297.92,Month-to-month,Mailed check,No
C002747,16,73.23,1129.7,Month-to-month,Electronic check,Yes
C002748,59,83.75,4959.87,Month-to-month,Electronic check,Yes
C002749,30,47.36,1296.32,Two year,Electronic check,No
C002750,71,100.81,7109.99,Month-to-month,Electronic check,Yes
C002751,17,105.4,1791.49,Month-to-month,Mailed check,No
C002752,5,45.26,208.13,Month-to-month,Mailed check,No
C002753,42,110.09,4558.75,Month-to-month,Electronic check,No
C002754,47,104.57,4889.81,Month-to-month,Credit card,No
C002755,72,61.3,4430.08,Month-to-month,Electronic check,Yes
C002756,63,110.72,6971.05,Month-to-month,Electronic check,Yes
C002757,64,30.28,1940.97,Month-to-month,Electronic check,Yes
C002758,46,20.85,995.7,Month-to-month,Credit card,No
C002759,26,53.48,1373.32,One year,Mailed check,Yes
C002760,31,75.67,2413.73,Two year,Electronic check,No
C002761,9,53.85,435.19,Month-to-month,Electronic check,Yes
C002762,31,114.09,3633.19,One year,Electronic check,Yes
C002763,26,43.98,1199.13,One year,Credit card,No
C002764,2,46.68,75.56,One year,Mailed check,No
C002765,14,82.75,1144.03,One year,Electronic check,No
C002766,39,18.39,727.55,Month-to-month,Electronic check,Yes
C002767,26,92.21,2427.39,Two year,Electronic check,No
C002768,72,56.5,4122.73,Month-to-month,Mailed check,No
C002769,34,117.73,3935.79,Month-to-month,Mailed check,No
C002770,69,88.52,6129.75,One year,Bank transfer,No
C002771,48,23.33,1014.01,Two year,Electronic check,Yes
C002772,2,27.45,46.03,Month-to-month,Electronic check,Yes
C002773,14,26.99,450.56,Two year,Bank transfer,No
C002774,51,115.17,5802.79,One year,Bank transfer,No
C002775,39,87.77,3343.07,One year,Mailed check,No
C002776,22,61.62,1366.68,Two year,Credit card,No
C002777,38,38.45,1530.47,One year,Credit card,No
C002778,65,107.11,6978.42,Month-to-month,Credit card,No
C002779,28,38.56,984.45,One year,Electronic check,No
C002780,3,90.08,186.08,Month-to-month,Credit card,Yes
C002781,22,95.86,2113.81,Two year,Bank transfer,No
C002782,68,48.05,3208.44,Two year,Bank transfer,No
C002783,55,69.5,3829.33,One year,Mailed check,No
C002784,61,40.74,2494.94,Month-to-month,Electronic check,No
C002785,66,56.65,3714.41,Month-to-month,Bank transfer,Yes
C002786,8,116.44,1022.26,Month-to-month,Bank transfer,No
C002787,20,88.7,1803.52,Month-to-month,Credit card,No
C002788,4,104.35,477.98,One year,Mailed check,No
C002789,0,73.14,46.03,Two year,Credit card,No
C002790,60,42.38,2535.3,One year,Electronic check,No
C002791,68,90.71,6158.56,Month-to-month,Credit card,No
C002792,11,69.06,744.78,Two year,Bank transfer,No
C002793,52,36.04,1908.14,Two year,Bank transfer,No
C002794,39,60.07,2310.21,One year,Bank transfer,Yes
C002795,5,82.75,500.0,Month-to-month,Credit card,Yes
C002796,66,93.0,6100.71,One year,Electronic check,No
C002797,63,42.81,2707.75,Month-to-month,Mailed check,Yes
C002798,41,107.35,4389.9,Month-to-month,Credit card,No
C002799,51,56.71,2869.67,One year,Electronic check,No
C002800,28,45.66,1387.1,One year,Bank transfer,No
C002801,57,37.9,2138.35,Month-to-month,Mailed check,Yes
C002802,32,100.03,3185.72,Two year,Credit card,No
C002803,72,54.12,3863.43,Two year,Credit card,No
C002804,4,67.31,271.29,One year,Electronic check,No
C002805,12,40.73,483.69,Month-to-month,Bank transfer,Yes
C002806,70,87.98,6102.64,Month-to-month,Mailed check,No
C002807,21,97.67,2029.85,One year,Bank transfer,No
C002808,22,52.62,1188.12,Two year,Electronic check,No
C002809,57,114.4,6572.15,Month-to-month,Electronic check,Yes
C002810,13,21.12,275.76,Month-to-month,Mailed check,No
C002811,37,31.56,1170.67,Month-to-month,Electronic check,No
C002812,20,78.06,1543.15,Month-to-month,Bank transfer,No
C002813,14,89.54,1228.44,One year,Electronic check,No
C002814,70,43.57,3003.92,Month-to-month,Credit card,No
C002815,14,74.52,965.45,Month-to-month,Credit card,Yes
C002816,6,50.48,267.76,Month-to-month,Bank transfer,No
C002817,49,74.52,3696.68,Two year,Credit card,Yes
C002818,63,85.25,5349.53,Month-to-month,Credit card,Yes
C002819,9,117.23,1037.77,Month-to-month,Bank transfer,Yes
C002820,51,64.48,3270.21,One year,Bank transfer,Yes
C002821,39,84.12,3342.92,Two year,Mailed check,Yes
C002822,60,76.96,4571.18,Month-to-month,Credit card,Yes
C002823,9,50.39,467.36,Month-to-month,Bank transfer,Yes
C002824,71,43.81,3107.09,One year,Mailed check,No
C002825,45,118.76,5347.6,Month-to-month,Mailed check,Yes
C002826,61,39.1,2397.32,Two year,Electronic check,No
C002827,26,98.61,2566.72,One year,Credit card,No
C002828,68,32.95,2280.25,Month-to-month,Credit card,No
C002829,45,100.04,4500.34,Two year,Electronic check,Yes
C002830,9,36.94,419.68,One year,Electronic check,No
C002831,67,116.65,7817.77,Month-to-month,Credit card,No
C002832,58,87.97,5017.09,Month-to-month,Electronic check,No
C002833,21,27.19,602.91,One year,Bank transfer,Yes
C002834,39,88.7,3478.9,Two year,Mailed check,No
C002835,28,79.57,2229.59,Month-to-month,Mailed check,No
C002836,39,52.43,2031.79,Month-to-month,Electronic check,No
C002837,70,44.6,3016.27,Two year,Electronic check,No
